image name,filepath,label,subtype,group_id,text
2993.png,/Non_CSAM/images/2993.png,NON_CSAM,Non sensitive,2993.png,
3085.jpg,/Non_CSAM/images/3085.jpg,NON_CSAM,Non sensitive,3085.jpg,
1809.jpg,/Non_CSAM/images/1809.jpg,NON_CSAM,Non sensitive,1809.jpg,
0483.jpg,/Non_CSAM/images/0483.jpg,NON_CSAM,Non sensitive,0483.jpg,
1561.jpg,/Non_CSAM/images/1561.jpg,NON_CSAM,Non sensitive,1561.jpg,
0738.webp,/Non_CSAM/images/0738.webp,NON_CSAM,Non sensitive,0738.webp,
1397.jpg,/Non_CSAM/images/1397.jpg,NON_CSAM,Non sensitive,1397.jpg,
0172.jpg,/Non_CSAM/images/0172.jpg,NON_CSAM,Non sensitive,0172.jpg,
0030.jpeg,/Non_CSAM/images/0030.jpeg,NON_CSAM,Non sensitive,0030.jpeg,
0142.jpg,/Non_CSAM/images/0142.jpg,NON_CSAM,Non sensitive,0142.jpg,
1750.jpg,/Non_CSAM/images/1750.jpg,NON_CSAM,Non sensitive,1750.jpg,
1623.jpg,/Non_CSAM/images/1623.jpg,NON_CSAM,Non sensitive,1623.jpg,
3077.jpg,/Non_CSAM/images/3077.jpg,NON_CSAM,Non sensitive,3077.jpg,
1808.jpg,/Non_CSAM/images/1808.jpg,NON_CSAM,Non sensitive,1808.jpg,
0386.jpg,/Non_CSAM/images/0386.jpg,NON_CSAM,Non sensitive,0386.jpg,
0689.jpg,/Non_CSAM/images/0689.jpg,NON_CSAM,Non sensitive,0689.jpg,
1479.jpg,/Non_CSAM/images/1479.jpg,NON_CSAM,Non sensitive,1479.jpg,
2797.jpg,/Non_CSAM/images/2797.jpg,NON_CSAM,Non sensitive,2797.jpg,
0111.jpg,/Non_CSAM/images/0111.jpg,NON_CSAM,Non sensitive,0111.jpg,
1342.jpg,/Non_CSAM/images/1342.jpg,NON_CSAM,Non sensitive,1342.jpg,
0547.jpg,/Non_CSAM/images/0547.jpg,NON_CSAM,Non sensitive,0547.jpg,
0189.jpg,/Non_CSAM/images/0189.jpg,NON_CSAM,Non sensitive,0189.jpg,
0294.jpg,/Non_CSAM/images/0294.jpg,NON_CSAM,Non sensitive,0294.jpg,
1468.jpg,/Non_CSAM/images/1468.jpg,NON_CSAM,Non sensitive,1468.jpg,
1730.jpg,/Non_CSAM/images/1730.jpg,NON_CSAM,Non sensitive,1730.jpg,
3005.png,/Non_CSAM/images/3005.png,NON_CSAM,Non sensitive,3005.png,
2685.jpg,/Non_CSAM/images/2685.jpg,NON_CSAM,Non sensitive,2685.jpg,
0073.jpg,/Non_CSAM/images/0073.jpg,NON_CSAM,Non sensitive,0073.jpg,
1547.jpg,/Non_CSAM/images/1547.jpg,NON_CSAM,Non sensitive,1547.jpg,
0170.jpg,/Non_CSAM/images/0170.jpg,NON_CSAM,Non sensitive,0170.jpg,
2853.png,/Non_CSAM/images/2853.png,NON_CSAM,Non sensitive,2853.png,
2694.jpg,/Non_CSAM/images/2694.jpg,NON_CSAM,Non sensitive,2694.jpg,
2581.jpg,/Non_CSAM/images/2581.jpg,NON_CSAM,Non sensitive,2581.jpg,
1625.jpg,/Non_CSAM/images/1625.jpg,NON_CSAM,Non sensitive,1625.jpg,
2838.png,/Non_CSAM/images/2838.png,NON_CSAM,Non sensitive,2838.png,
2841.png,/Non_CSAM/images/2841.png,NON_CSAM,Non sensitive,2841.png,
1630.jpg,/Non_CSAM/images/1630.jpg,NON_CSAM,Non sensitive,1630.jpg,
1799.jpg,/Non_CSAM/images/1799.jpg,NON_CSAM,Non sensitive,1799.jpg,
2939.png,/Non_CSAM/images/2939.png,NON_CSAM,Non sensitive,2939.png,
0047.webp,/Non_CSAM/images/0047.webp,NON_CSAM,Non sensitive,0047.webp,
0137.jpg,/Non_CSAM/images/0137.jpg,NON_CSAM,Non sensitive,0137.jpg,
1699.jpg,/Non_CSAM/images/1699.jpg,NON_CSAM,Non sensitive,1699.jpg,
3054.png,/Non_CSAM/images/3054.png,NON_CSAM,Non sensitive,3054.png,
0511.jpg,/Non_CSAM/images/0511.jpg,NON_CSAM,Non sensitive,0511.jpg,
0722.jpg,/Non_CSAM/images/0722.jpg,NON_CSAM,Non sensitive,0722.jpg,
2706.jpg,/Non_CSAM/images/2706.jpg,NON_CSAM,Non sensitive,2706.jpg,
0207.jpg,/Non_CSAM/images/0207.jpg,NON_CSAM,Non sensitive,0207.jpg,
0754.webp,/Non_CSAM/images/0754.webp,NON_CSAM,Non sensitive,0754.webp,
1675.jpg,/Non_CSAM/images/1675.jpg,NON_CSAM,Non sensitive,1675.jpg,
0480.jpg,/Non_CSAM/images/0480.jpg,NON_CSAM,Non sensitive,0480.jpg,
3007.png,/Non_CSAM/images/3007.png,NON_CSAM,Non sensitive,3007.png,
1757.jpg,/Non_CSAM/images/1757.jpg,NON_CSAM,Non sensitive,1757.jpg,
0263.jpg,/Non_CSAM/images/0263.jpg,NON_CSAM,Non sensitive,0263.jpg,
0724.webp,/Non_CSAM/images/0724.webp,NON_CSAM,Non sensitive,0724.webp,
0430.jpg,/Non_CSAM/images/0430.jpg,NON_CSAM,Non sensitive,0430.jpg,
1463.jpg,/Non_CSAM/images/1463.jpg,NON_CSAM,Non sensitive,1463.jpg,
0021.webp,/Non_CSAM/images/0021.webp,NON_CSAM,Non sensitive,0021.webp,
0588.jpg,/Non_CSAM/images/0588.jpg,NON_CSAM,Non sensitive,0588.jpg,
0713.webp,/Non_CSAM/images/0713.webp,NON_CSAM,Non sensitive,0713.webp,
1673.jpg,/Non_CSAM/images/1673.jpg,NON_CSAM,Non sensitive,1673.jpg,
1435.jpg,/Non_CSAM/images/1435.jpg,NON_CSAM,Non sensitive,1435.jpg,
0026.jpeg,/Non_CSAM/images/0026.jpeg,NON_CSAM,Non sensitive,0026.jpeg,
2714.jpg,/Non_CSAM/images/2714.jpg,NON_CSAM,Non sensitive,2714.jpg,
0218.jpg,/Non_CSAM/images/0218.jpg,NON_CSAM,Non sensitive,0218.jpg,
0785.webp,/Non_CSAM/images/0785.webp,NON_CSAM,Non sensitive,0785.webp,
0351.jpg,/Non_CSAM/images/0351.jpg,NON_CSAM,Non sensitive,0351.jpg,
1640.jpg,/Non_CSAM/images/1640.jpg,NON_CSAM,Non sensitive,1640.jpg,
1788.jpg,/Non_CSAM/images/1788.jpg,NON_CSAM,Non sensitive,1788.jpg,
2710.jpg,/Non_CSAM/images/2710.jpg,NON_CSAM,Non sensitive,2710.jpg,
2615.jpg,/Non_CSAM/images/2615.jpg,NON_CSAM,Non sensitive,2615.jpg,
0110.jpg,/Non_CSAM/images/0110.jpg,NON_CSAM,Non sensitive,0110.jpg,
2894.png,/Non_CSAM/images/2894.png,NON_CSAM,Non sensitive,2894.png,
2749.jpg,/Non_CSAM/images/2749.jpg,NON_CSAM,Non sensitive,2749.jpg,
0056.webp,/Non_CSAM/images/0056.webp,NON_CSAM,Non sensitive,0056.webp,
1318.jpg,/Non_CSAM/images/1318.jpg,NON_CSAM,Non sensitive,1318.jpg,
0132.jpg,/Non_CSAM/images/0132.jpg,NON_CSAM,Non sensitive,0132.jpg,
0601.jpg,/Non_CSAM/images/0601.jpg,NON_CSAM,Non sensitive,0601.jpg,
1518.jpg,/Non_CSAM/images/1518.jpg,NON_CSAM,Non sensitive,1518.jpg,
1756.jpg,/Non_CSAM/images/1756.jpg,NON_CSAM,Non sensitive,1756.jpg,
0376.jpg,/Non_CSAM/images/0376.jpg,NON_CSAM,Non sensitive,0376.jpg,
0318.jpg,/Non_CSAM/images/0318.jpg,NON_CSAM,Non sensitive,0318.jpg,
0651.jpg,/Non_CSAM/images/0651.jpg,NON_CSAM,Non sensitive,0651.jpg,
2912.png,/Non_CSAM/images/2912.png,NON_CSAM,Non sensitive,2912.png,
1601.jpg,/Non_CSAM/images/1601.jpg,NON_CSAM,Non sensitive,1601.jpg,
2648.jpg,/Non_CSAM/images/2648.jpg,NON_CSAM,Non sensitive,2648.jpg,
1671.jpg,/Non_CSAM/images/1671.jpg,NON_CSAM,Non sensitive,1671.jpg,
1714.jpg,/Non_CSAM/images/1714.jpg,NON_CSAM,Non sensitive,1714.jpg,
0372.jpg,/Non_CSAM/images/0372.jpg,NON_CSAM,Non sensitive,0372.jpg,
1375.jpg,/Non_CSAM/images/1375.jpg,NON_CSAM,Non sensitive,1375.jpg,
1584.jpg,/Non_CSAM/images/1584.jpg,NON_CSAM,Non sensitive,1584.jpg,
1648.jpg,/Non_CSAM/images/1648.jpg,NON_CSAM,Non sensitive,1648.jpg,
3384.png,/CSAM_non_sens/images/3384.png,CSAM,Non sensitive,3384.png,
1966.jpg,/CSAM_non_sens/images/1966.jpg,CSAM,Non sensitive,1966.jpg,
2057.jpg,/CSAM_non_sens/images/2057.jpg,CSAM,Non sensitive,2057.jpg,
3230.jpg,/CSAM_non_sens/videos/video001/3230.jpg,CSAM,Non sensitive,video001,
3237.jpg,/CSAM_non_sens/videos/video001/3237.jpg,CSAM,Non sensitive,video001,
3239.jpg,/CSAM_non_sens/videos/video001/3239.jpg,CSAM,Non sensitive,video001,
3247.jpg,/CSAM_non_sens/videos/video001/3247.jpg,CSAM,Non sensitive,video001,
3257.jpg,/CSAM_non_sens/videos/video001/3257.jpg,CSAM,Non sensitive,video001,
3258.jpg,/CSAM_non_sens/videos/video001/3258.jpg,CSAM,Non sensitive,video001,
3259.jpg,/CSAM_non_sens/videos/video001/3259.jpg,CSAM,Non sensitive,video001,
3260.jpg,/CSAM_non_sens/videos/video001/3260.jpg,CSAM,Non sensitive,video001,
3261.jpg,/CSAM_non_sens/videos/video001/3261.jpg,CSAM,Non sensitive,video001,
3262.jpg,/CSAM_non_sens/videos/video001/3262.jpg,CSAM,Non sensitive,video001,
3265.jpg,/CSAM_non_sens/videos/video001/3265.jpg,CSAM,Non sensitive,video001,
3266.jpg,/CSAM_non_sens/videos/video001/3266.jpg,CSAM,Non sensitive,video001,
3267.jpg,/CSAM_non_sens/videos/video001/3267.jpg,CSAM,Non sensitive,video001,
3268.jpg,/CSAM_non_sens/videos/video001/3268.jpg,CSAM,Non sensitive,video001,
3269.jpg,/CSAM_non_sens/videos/video001/3269.jpg,CSAM,Non sensitive,video001,
3270.jpg,/CSAM_non_sens/videos/video001/3270.jpg,CSAM,Non sensitive,video001,
3271.jpg,/CSAM_non_sens/videos/video001/3271.jpg,CSAM,Non sensitive,video001,
3272.jpg,/CSAM_non_sens/videos/video001/3272.jpg,CSAM,Non sensitive,video001,
3273.jpg,/CSAM_non_sens/videos/video001/3273.jpg,CSAM,Non sensitive,video001,
3274.jpg,/CSAM_non_sens/videos/video001/3274.jpg,CSAM,Non sensitive,video001,
3277.jpg,/CSAM_non_sens/videos/video001/3277.jpg,CSAM,Non sensitive,video001,
3508.jpg,/CSAM_non_sens/videos/video001/3508.jpg,CSAM,Non sensitive,video001,
3510.jpg,/CSAM_non_sens/videos/video001/3510.jpg,CSAM,Non sensitive,video001,
3511.jpg,/CSAM_non_sens/videos/video001/3511.jpg,CSAM,Non sensitive,video001,
3512.jpg,/CSAM_non_sens/videos/video001/3512.jpg,CSAM,Non sensitive,video001,
3513.jpg,/CSAM_non_sens/videos/video001/3513.jpg,CSAM,Non sensitive,video001,
3515.jpg,/CSAM_non_sens/videos/video001/3515.jpg,CSAM,Non sensitive,video001,
3516.jpg,/CSAM_non_sens/videos/video001/3516.jpg,CSAM,Non sensitive,video001,
3517.jpg,/CSAM_non_sens/videos/video001/3517.jpg,CSAM,Non sensitive,video001,
3519.jpg,/CSAM_non_sens/videos/video001/3519.jpg,CSAM,Non sensitive,video001,
3520.jpg,/CSAM_non_sens/videos/video001/3520.jpg,CSAM,Non sensitive,video001,
3521.jpg,/CSAM_non_sens/videos/video001/3521.jpg,CSAM,Non sensitive,video001,
3522.jpg,/CSAM_non_sens/videos/video001/3522.jpg,CSAM,Non sensitive,video001,
3523.jpg,/CSAM_non_sens/videos/video001/3523.jpg,CSAM,Non sensitive,video001,
3524.jpg,/CSAM_non_sens/videos/video001/3524.jpg,CSAM,Non sensitive,video001,
3525.jpg,/CSAM_non_sens/videos/video001/3525.jpg,CSAM,Non sensitive,video001,
3526.jpg,/CSAM_non_sens/videos/video001/3526.jpg,CSAM,Non sensitive,video001,
0864.webp,/CSAM_non_sens/images/0864.webp,CSAM,Non sensitive,0864.webp,
1847.jpg,/CSAM_non_sens/images/1847.jpg,CSAM,Non sensitive,1847.jpg,
1853.jpg,/CSAM_non_sens/images/1853.jpg,CSAM,Non sensitive,1853.jpg,
1904.jpg,/CSAM_non_sens/images/1904.jpg,CSAM,Non sensitive,1904.jpg,
3206.jpg,/CSAM_non_sens/images/3206.jpg,CSAM,Non sensitive,3206.jpg,
1996.jpg,/CSAM_non_sens/images/1996.jpg,CSAM,Non sensitive,1996.jpg,
3278.jpg,/CSAM_non_sens/videos/video019/3278.jpg,CSAM,Non sensitive,video019,
3279.jpg,/CSAM_non_sens/videos/video019/3279.jpg,CSAM,Non sensitive,video019,
3280.jpg,/CSAM_non_sens/videos/video019/3280.jpg,CSAM,Non sensitive,video019,
3281.jpg,/CSAM_non_sens/videos/video019/3281.jpg,CSAM,Non sensitive,video019,
3282.jpg,/CSAM_non_sens/videos/video019/3282.jpg,CSAM,Non sensitive,video019,
3283.jpg,/CSAM_non_sens/videos/video019/3283.jpg,CSAM,Non sensitive,video019,
3284.jpg,/CSAM_non_sens/videos/video019/3284.jpg,CSAM,Non sensitive,video019,
3285.jpg,/CSAM_non_sens/videos/video019/3285.jpg,CSAM,Non sensitive,video019,
3286.jpg,/CSAM_non_sens/videos/video019/3286.jpg,CSAM,Non sensitive,video019,
3289.jpg,/CSAM_non_sens/videos/video019/3289.jpg,CSAM,Non sensitive,video019,
3290.jpg,/CSAM_non_sens/videos/video019/3290.jpg,CSAM,Non sensitive,video019,
3291.jpg,/CSAM_non_sens/videos/video019/3291.jpg,CSAM,Non sensitive,video019,
3146.jpg,/CSAM_non_sens/images/3146.jpg,CSAM,Non sensitive,3146.jpg,
3222.jpg,/CSAM_non_sens/images/3222.jpg,CSAM,Non sensitive,3222.jpg,
1862.jpg,/CSAM_non_sens/images/1862.jpg,CSAM,Non sensitive,1862.jpg,
3185.jpg,/CSAM_non_sens/images/3185.jpg,CSAM,Non sensitive,3185.jpg,
2071.jpg,/CSAM_non_sens/images/2071.jpg,CSAM,Non sensitive,2071.jpg,
3181.jpg,/CSAM_non_sens/images/3181.jpg,CSAM,Non sensitive,3181.jpg,
0826.webp,/CSAM_non_sens/images/0826.webp,CSAM,Non sensitive,0826.webp,
3264.jpg,/CSAM_non_sens/images/3264.jpg,CSAM,Non sensitive,3264.jpg,
3217.jpg,/CSAM_non_sens/images/3217.jpg,CSAM,Non sensitive,3217.jpg,
3156.jpg,/CSAM_non_sens/images/3156.jpg,CSAM,Non sensitive,3156.jpg,
3204.jpg,/CSAM_non_sens/images/3204.jpg,CSAM,Non sensitive,3204.jpg,
1977.jpg,/CSAM_non_sens/images/1977.jpg,CSAM,Non sensitive,1977.jpg,
1912.jpg,/CSAM_non_sens/images/1912.jpg,CSAM,Non sensitive,1912.jpg,
1859.jpg,/CSAM_non_sens/images/1859.jpg,CSAM,Non sensitive,1859.jpg,
2016.jpg,/CSAM_non_sens/images/2016.jpg,CSAM,Non sensitive,2016.jpg,
0898.jpg,/CSAM_non_sens/images/0898.jpg,CSAM,Non sensitive,0898.jpg,
3225.jpg,/CSAM_non_sens/images/3225.jpg,CSAM,Non sensitive,3225.jpg,
0840.jpg,/CSAM_non_sens/images/0840.jpg,CSAM,Non sensitive,0840.jpg,
1854.jpg,/CSAM_non_sens/images/1854.jpg,CSAM,Non sensitive,1854.jpg,
3151.jpg,/CSAM_non_sens/videos/video031/3151.jpg,CSAM,Non sensitive,video031,
3152.jpg,/CSAM_non_sens/videos/video031/3152.jpg,CSAM,Non sensitive,video031,
0875.jpeg,/CSAM_non_sens/images/0875.jpeg,CSAM,Non sensitive,0875.jpeg,
0876.jpg,/CSAM_non_sens/images/0876.jpg,CSAM,Non sensitive,0876.jpg,
3232.jpg,/CSAM_non_sens/images/3232.jpg,CSAM,Non sensitive,3232.jpg,
0890.jpg,/CSAM_non_sens/images/0890.jpg,CSAM,Non sensitive,0890.jpg,
3318.jpg,/CSAM_non_sens/videos/video017/3318.jpg,CSAM,Non sensitive,video017,
3319.jpg,/CSAM_non_sens/videos/video017/3319.jpg,CSAM,Non sensitive,video017,
3320.jpg,/CSAM_non_sens/videos/video017/3320.jpg,CSAM,Non sensitive,video017,
3321.jpg,/CSAM_non_sens/videos/video017/3321.jpg,CSAM,Non sensitive,video017,
3322.jpg,/CSAM_non_sens/videos/video017/3322.jpg,CSAM,Non sensitive,video017,
3325.jpg,/CSAM_non_sens/videos/video017/3325.jpg,CSAM,Non sensitive,video017,
3326.jpg,/CSAM_non_sens/videos/video017/3326.jpg,CSAM,Non sensitive,video017,
3327.jpg,/CSAM_non_sens/videos/video017/3327.jpg,CSAM,Non sensitive,video017,
3328.jpg,/CSAM_non_sens/videos/video017/3328.jpg,CSAM,Non sensitive,video017,
3329.jpg,/CSAM_non_sens/videos/video017/3329.jpg,CSAM,Non sensitive,video017,
3330.jpg,/CSAM_non_sens/videos/video017/3330.jpg,CSAM,Non sensitive,video017,
3331.jpg,/CSAM_non_sens/videos/video017/3331.jpg,CSAM,Non sensitive,video017,
3332.jpg,/CSAM_non_sens/videos/video017/3332.jpg,CSAM,Non sensitive,video017,
3333.jpg,/CSAM_non_sens/videos/video017/3333.jpg,CSAM,Non sensitive,video017,
3334.jpg,/CSAM_non_sens/videos/video017/3334.jpg,CSAM,Non sensitive,video017,
3337.jpg,/CSAM_non_sens/videos/video017/3337.jpg,CSAM,Non sensitive,video017,
3338.jpg,/CSAM_non_sens/videos/video017/3338.jpg,CSAM,Non sensitive,video017,
3490.png,/CSAM_non_sens/images/3490.png,CSAM,Non sensitive,3490.png,
3207.jpg,/CSAM_non_sens/images/3207.jpg,CSAM,Non sensitive,3207.jpg,
1823.jpg,/CSAM_non_sens/images/1823.jpg,CSAM,Non sensitive,1823.jpg,
1917.jpg,/CSAM_non_sens/images/1917.jpg,CSAM,Non sensitive,1917.jpg,
2012.jpg,/CSAM_non_sens/images/2012.jpg,CSAM,Non sensitive,2012.jpg,
1958.jpg,/CSAM_non_sens/images/1958.jpg,CSAM,Non sensitive,1958.jpg,
2000.jpg,/CSAM_non_sens/images/2000.jpg,CSAM,Non sensitive,2000.jpg,
0818.webp,/CSAM_non_sens/videos/video024/0818.webp,CSAM,Non sensitive,video024,
0819.webp,/CSAM_non_sens/videos/video024/0819.webp,CSAM,Non sensitive,video024,
