image name,filepath,label,subtype,group_id,text
2024.jpg,/CSAM_non_sens/images/2024.jpg,CSAM,Non sensitive,2024.jpg,
1837.jpg,/CSAM_non_sens/images/1837.jpg,CSAM,Non sensitive,1837.jpg,
3379.png,/CSAM_non_sens/videos/video010/3379.png,CSAM,Non sensitive,video010,
3439.jpg,/CSAM_non_sens/videos/video010/3439.jpg,CSAM,Non sensitive,video010,
3440.jpg,/CSAM_non_sens/videos/video010/3440.jpg,CSAM,Non sensitive,video010,
3441.jpg,/CSAM_non_sens/videos/video010/3441.jpg,CSAM,Non sensitive,video010,
3442.jpg,/CSAM_non_sens/videos/video010/3442.jpg,CSAM,Non sensitive,video010,
3444.jpg,/CSAM_non_sens/videos/video010/3444.jpg,CSAM,Non sensitive,video010,
3445.jpg,/CSAM_non_sens/videos/video010/3445.jpg,CSAM,Non sensitive,video010,
3446.jpg,/CSAM_non_sens/videos/video010/3446.jpg,CSAM,Non sensitive,video010,
3447.jpg,/CSAM_non_sens/videos/video010/3447.jpg,CSAM,Non sensitive,video010,
3448.jpg,/CSAM_non_sens/videos/video010/3448.jpg,CSAM,Non sensitive,video010,
3449.jpg,/CSAM_non_sens/videos/video010/3449.jpg,CSAM,Non sensitive,video010,
3450.jpg,/CSAM_non_sens/videos/video010/3450.jpg,CSAM,Non sensitive,video010,
3451.jpg,/CSAM_non_sens/videos/video010/3451.jpg,CSAM,Non sensitive,video010,
3452.jpg,/CSAM_non_sens/videos/video010/3452.jpg,CSAM,Non sensitive,video010,
3453.jpg,/CSAM_non_sens/videos/video010/3453.jpg,CSAM,Non sensitive,video010,
3455.jpg,/CSAM_non_sens/videos/video010/3455.jpg,CSAM,Non sensitive,video010,
3456.jpg,/CSAM_non_sens/videos/video010/3456.jpg,CSAM,Non sensitive,video010,
3457.jpg,/CSAM_non_sens/videos/video010/3457.jpg,CSAM,Non sensitive,video010,
3458.jpg,/CSAM_non_sens/videos/video010/3458.jpg,CSAM,Non sensitive,video010,
3459.jpg,/CSAM_non_sens/videos/video010/3459.jpg,CSAM,Non sensitive,video010,
3460.jpg,/CSAM_non_sens/videos/video010/3460.jpg,CSAM,Non sensitive,video010,
3461.jpg,/CSAM_non_sens/videos/video010/3461.jpg,CSAM,Non sensitive,video010,
3462.jpg,/CSAM_non_sens/videos/video010/3462.jpg,CSAM,Non sensitive,video010,
3208.jpg,/CSAM_non_sens/images/3208.jpg,CSAM,Non sensitive,3208.jpg,
3164.jpg,/CSAM_non_sens/images/3164.jpg,CSAM,Non sensitive,3164.jpg,
1846.jpg,/CSAM_non_sens/images/1846.jpg,CSAM,Non sensitive,1846.jpg,
0897.jpg,/CSAM_non_sens/images/0897.jpg,CSAM,Non sensitive,0897.jpg,
2058.jpg,/CSAM_non_sens/images/2058.jpg,CSAM,Non sensitive,2058.jpg,
0857.webp,/CSAM_non_sens/images/0857.webp,CSAM,Non sensitive,0857.webp,
0812.webp,/CSAM_non_sens/images/0812.webp,CSAM,Non sensitive,0812.webp,
1993.jpg,/CSAM_non_sens/images/1993.jpg,CSAM,Non sensitive,1993.jpg,
3383.png,/CSAM_non_sens/images/3383.png,CSAM,Non sensitive,3383.png,
3158.jpg,/CSAM_non_sens/images/3158.jpg,CSAM,Non sensitive,3158.jpg,
2010.jpg,/CSAM_non_sens/images/2010.jpg,CSAM,Non sensitive,2010.jpg,
3221.jpg,/CSAM_non_sens/images/3221.jpg,CSAM,Non sensitive,3221.jpg,
1940.jpg,/CSAM_non_sens/images/1940.jpg,CSAM,Non sensitive,1940.jpg,
2007.jpg,/CSAM_non_sens/images/2007.jpg,CSAM,Non sensitive,2007.jpg,
1901.jpg,/CSAM_non_sens/images/1901.jpg,CSAM,Non sensitive,1901.jpg,
1985.jpg,/CSAM_non_sens/images/1985.jpg,CSAM,Non sensitive,1985.jpg,
1835.jpg,/CSAM_non_sens/videos/video041/1835.jpg,CSAM,Non sensitive,video041,
1836.jpg,/CSAM_non_sens/videos/video041/1836.jpg,CSAM,Non sensitive,video041,
1881.jpg,/CSAM_non_sens/images/1881.jpg,CSAM,Non sensitive,1881.jpg,
3136.jpg,/CSAM_non_sens/images/3136.jpg,CSAM,Non sensitive,3136.jpg,
3498.png,/CSAM_non_sens/images/3498.png,CSAM,Non sensitive,3498.png,
2030.jpg,/CSAM_non_sens/images/2030.jpg,CSAM,Non sensitive,2030.jpg,
1964.jpg,/CSAM_non_sens/images/1964.jpg,CSAM,Non sensitive,1964.jpg,
0881.jpg,/CSAM_non_sens/images/0881.jpg,CSAM,Non sensitive,0881.jpg,
3300.jpg,/CSAM_non_sens/images/3300.jpg,CSAM,Non sensitive,3300.jpg,
3193.jpg,/CSAM_non_sens/images/3193.jpg,CSAM,Non sensitive,3193.jpg,
3166.jpg,/CSAM_non_sens/videos/video037/3166.jpg,CSAM,Non sensitive,video037,
3167.jpg,/CSAM_non_sens/videos/video037/3167.jpg,CSAM,Non sensitive,video037,
3477.png,/CSAM_non_sens/images/3477.png,CSAM,Non sensitive,3477.png,
1855.jpg,/CSAM_non_sens/images/1855.jpg,CSAM,Non sensitive,1855.jpg,
3360.jpg,/CSAM_non_sens/images/3360.jpg,CSAM,Non sensitive,3360.jpg,
2048.jpg,/CSAM_non_sens/images/2048.jpg,CSAM,Non sensitive,2048.jpg,
1906.jpg,/CSAM_non_sens/images/1906.jpg,CSAM,Non sensitive,1906.jpg,
0863.webp,/CSAM_non_sens/images/0863.webp,CSAM,Non sensitive,0863.webp,
0839.webp,/CSAM_non_sens/images/0839.webp,CSAM,Non sensitive,0839.webp,
1872.jpg,/CSAM_non_sens/images/1872.jpg,CSAM,Non sensitive,1872.jpg,
0848.webp,/CSAM_non_sens/images/0848.webp,CSAM,Non sensitive,0848.webp,
1894.jpg,/CSAM_non_sens/images/1894.jpg,CSAM,Non sensitive,1894.jpg,
3147.jpg,/CSAM_non_sens/images/3147.jpg,CSAM,Non sensitive,3147.jpg,
3131.jpg,/CSAM_non_sens/images/3131.jpg,CSAM,Non sensitive,3131.jpg,
0873.jpeg,/CSAM_non_sens/images/0873.jpeg,CSAM,Non sensitive,0873.jpeg,
2076.jpg,/CSAM_non_sens/images/2076.jpg,CSAM,Non sensitive,2076.jpg,
3223.jpg,/CSAM_non_sens/images/3223.jpg,CSAM,Non sensitive,3223.jpg,
2034.jpg,/CSAM_non_sens/images/2034.jpg,CSAM,Non sensitive,2034.jpg,
3531.jpg,/CSAM_non_sens/images/3531.jpg,CSAM,Non sensitive,3531.jpg,
1898.jpg,/CSAM_non_sens/images/1898.jpg,CSAM,Non sensitive,1898.jpg,
3231.jpg,/CSAM_non_sens/images/3231.jpg,CSAM,Non sensitive,3231.jpg,
2036.jpg,/CSAM_non_sens/images/2036.jpg,CSAM,Non sensitive,2036.jpg,
1962.jpg,/CSAM_non_sens/videos/video033/1962.jpg,CSAM,Non sensitive,video033,
1963.jpg,/CSAM_non_sens/videos/video033/1963.jpg,CSAM,Non sensitive,video033,
1994.jpg,/CSAM_non_sens/images/1994.jpg,CSAM,Non sensitive,1994.jpg,
1264.jpg,/CSAM_sens/images/1264.jpg,CSAM,Sensitive,1264.jpg,
1207.jpg,/CSAM_sens/images/1207.jpg,CSAM,Sensitive,1207.jpg,
2383.jpg,/CSAM_sens/videos/video074/2383.jpg,CSAM,Sensitive,video074,
2384.jpg,/CSAM_sens/videos/video074/2384.jpg,CSAM,Sensitive,video074,
2385.jpg,/CSAM_sens/videos/video074/2385.jpg,CSAM,Sensitive,video074,
2386.jpg,/CSAM_sens/videos/video074/2386.jpg,CSAM,Sensitive,video074,
2387.jpg,/CSAM_sens/videos/video074/2387.jpg,CSAM,Sensitive,video074,
2388.jpg,/CSAM_sens/videos/video074/2388.jpg,CSAM,Sensitive,video074,
2389.jpg,/CSAM_sens/videos/video074/2389.jpg,CSAM,Sensitive,video074,
2390.jpg,/CSAM_sens/videos/video074/2390.jpg,CSAM,Sensitive,video074,
2391.jpg,/CSAM_sens/videos/video074/2391.jpg,CSAM,Sensitive,video074,
2392.jpg,/CSAM_sens/videos/video074/2392.jpg,CSAM,Sensitive,video074,
2393.jpg,/CSAM_sens/videos/video074/2393.jpg,CSAM,Sensitive,video074,
2394.jpg,/CSAM_sens/videos/video074/2394.jpg,CSAM,Sensitive,video074,
2395.jpg,/CSAM_sens/videos/video074/2395.jpg,CSAM,Sensitive,video074,
2396.jpg,/CSAM_sens/videos/video074/2396.jpg,CSAM,Sensitive,video074,
2397.jpg,/CSAM_sens/videos/video074/2397.jpg,CSAM,Sensitive,video074,
2398.jpg,/CSAM_sens/videos/video074/2398.jpg,CSAM,Sensitive,video074,
2399.jpg,/CSAM_sens/videos/video074/2399.jpg,CSAM,Sensitive,video074,
2400.jpg,/CSAM_sens/videos/video074/2400.jpg,CSAM,Sensitive,video074,
2401.jpg,/CSAM_sens/videos/video074/2401.jpg,CSAM,Sensitive,video074,
2402.jpg,/CSAM_sens/videos/video074/2402.jpg,CSAM,Sensitive,video074,
2403.jpg,/CSAM_sens/videos/video074/2403.jpg,CSAM,Sensitive,video074,
2404.jpg,/CSAM_sens/videos/video074/2404.jpg,CSAM,Sensitive,video074,
1087.jpeg,/CSAM_sens/images/1087.jpeg,CSAM,Sensitive,1087.jpeg,
3667.png,/CSAM_sens/images/3667.png,CSAM,Sensitive,3667.png,
1120.jpg,/CSAM_sens/images/1120.jpg,CSAM,Sensitive,1120.jpg,
1055.jpg,/CSAM_sens/images/1055.jpg,CSAM,Sensitive,1055.jpg,
1032.jpg,/CSAM_sens/images/1032.jpg,CSAM,Sensitive,1032.jpg,
2115.jpg,/CSAM_sens/videos/video083/2115.jpg,CSAM,Sensitive,video083,
2116.jpg,/CSAM_sens/videos/video083/2116.jpg,CSAM,Sensitive,video083,
2117.jpg,/CSAM_sens/videos/video083/2117.jpg,CSAM,Sensitive,video083,
2118.jpg,/CSAM_sens/videos/video083/2118.jpg,CSAM,Sensitive,video083,
2119.jpg,/CSAM_sens/videos/video083/2119.jpg,CSAM,Sensitive,video083,
2120.jpg,/CSAM_sens/videos/video083/2120.jpg,CSAM,Sensitive,video083,
2121.jpg,/CSAM_sens/videos/video083/2121.jpg,CSAM,Sensitive,video083,
2122.jpg,/CSAM_sens/videos/video083/2122.jpg,CSAM,Sensitive,video083,
2123.jpg,/CSAM_sens/videos/video083/2123.jpg,CSAM,Sensitive,video083,
2124.jpg,/CSAM_sens/videos/video083/2124.jpg,CSAM,Sensitive,video083,
