image name,filepath,label,subtype,group_id,text
1591.jpg,/Non_CSAM/images/1591.jpg,NON_CSAM,Non sensitive,1591.jpg,
1740.jpg,/Non_CSAM/images/1740.jpg,NON_CSAM,Non sensitive,1740.jpg,
0436.jpg,/Non_CSAM/images/0436.jpg,NON_CSAM,Non sensitive,0436.jpg,
1728.jpg,/Non_CSAM/images/1728.jpg,NON_CSAM,Non sensitive,1728.jpg,
1726.jpg,/Non_CSAM/images/1726.jpg,NON_CSAM,Non sensitive,1726.jpg,
1361.jpg,/Non_CSAM/images/1361.jpg,NON_CSAM,Non sensitive,1361.jpg,
1566.jpg,/Non_CSAM/images/1566.jpg,NON_CSAM,Non sensitive,1566.jpg,
0731.webp,/Non_CSAM/images/0731.webp,NON_CSAM,Non sensitive,0731.webp,
1505.jpg,/Non_CSAM/images/1505.jpg,NON_CSAM,Non sensitive,1505.jpg,
2767.jpg,/Non_CSAM/images/2767.jpg,NON_CSAM,Non sensitive,2767.jpg,
1792.jpg,/Non_CSAM/images/1792.jpg,NON_CSAM,Non sensitive,1792.jpg,
1771.jpg,/Non_CSAM/images/1771.jpg,NON_CSAM,Non sensitive,1771.jpg,
0195.jpg,/Non_CSAM/images/0195.jpg,NON_CSAM,Non sensitive,0195.jpg,
0468.jpg,/Non_CSAM/images/0468.jpg,NON_CSAM,Non sensitive,0468.jpg,
2959.png,/Non_CSAM/images/2959.png,NON_CSAM,Non sensitive,2959.png,
2952.png,/Non_CSAM/images/2952.png,NON_CSAM,Non sensitive,2952.png,
3062.jpg,/Non_CSAM/images/3062.jpg,NON_CSAM,Non sensitive,3062.jpg,
3029.png,/Non_CSAM/images/3029.png,NON_CSAM,Non sensitive,3029.png,
0783.jpg,/Non_CSAM/images/0783.jpg,NON_CSAM,Non sensitive,0783.jpg,
0286.jpg,/Non_CSAM/images/0286.jpg,NON_CSAM,Non sensitive,0286.jpg,
1471.jpg,/Non_CSAM/images/1471.jpg,NON_CSAM,Non sensitive,1471.jpg,
1552.jpg,/Non_CSAM/images/1552.jpg,NON_CSAM,Non sensitive,1552.jpg,
2951.png,/Non_CSAM/images/2951.png,NON_CSAM,Non sensitive,2951.png,
0739.webp,/Non_CSAM/images/0739.webp,NON_CSAM,Non sensitive,0739.webp,
0077.jpg,/Non_CSAM/images/0077.jpg,NON_CSAM,Non sensitive,0077.jpg,
2746.jpg,/Non_CSAM/images/2746.jpg,NON_CSAM,Non sensitive,2746.jpg,
2756.jpg,/Non_CSAM/images/2756.jpg,NON_CSAM,Non sensitive,2756.jpg,
2970.png,/Non_CSAM/images/2970.png,NON_CSAM,Non sensitive,2970.png,
0774.webp,/Non_CSAM/images/0774.webp,NON_CSAM,Non sensitive,0774.webp,
0125.jpg,/Non_CSAM/images/0125.jpg,NON_CSAM,Non sensitive,0125.jpg,
0268.jpg,/Non_CSAM/images/0268.jpg,NON_CSAM,Non sensitive,0268.jpg,
0067.jpg,/Non_CSAM/images/0067.jpg,NON_CSAM,Non sensitive,0067.jpg,
0198.jpg,/Non_CSAM/images/0198.jpg,NON_CSAM,Non sensitive,0198.jpg,
1694.jpg,/Non_CSAM/images/1694.jpg,NON_CSAM,Non sensitive,1694.jpg,
2969.png,/Non_CSAM/images/2969.png,NON_CSAM,Non sensitive,2969.png,
0315.jpg,/Non_CSAM/images/0315.jpg,NON_CSAM,Non sensitive,0315.jpg,
2661.jpg,/Non_CSAM/images/2661.jpg,NON_CSAM,Non sensitive,2661.jpg,
2840.png,/Non_CSAM/images/2840.png,NON_CSAM,Non sensitive,2840.png,
0553.jpg,/Non_CSAM/images/0553.jpg,NON_CSAM,Non sensitive,0553.jpg,
3061.jpg,/Non_CSAM/images/3061.jpg,NON_CSAM,Non sensitive,3061.jpg,
2906.png,/Non_CSAM/images/2906.png,NON_CSAM,Non sensitive,2906.png,
0611.jpg,/Non_CSAM/images/0611.jpg,NON_CSAM,Non sensitive,0611.jpg,
0240.jpg,/Non_CSAM/images/0240.jpg,NON_CSAM,Non sensitive,0240.jpg,
1350.jpg,/Non_CSAM/images/1350.jpg,NON_CSAM,Non sensitive,1350.jpg,
1521.jpg,/Non_CSAM/images/1521.jpg,NON_CSAM,Non sensitive,1521.jpg,
0508.jpg,/Non_CSAM/images/0508.jpg,NON_CSAM,Non sensitive,0508.jpg,
2676.jpg,/Non_CSAM/images/2676.jpg,NON_CSAM,Non sensitive,2676.jpg,
0510.jpg,/Non_CSAM/images/0510.jpg,NON_CSAM,Non sensitive,0510.jpg,
1544.jpg,/Non_CSAM/images/1544.jpg,NON_CSAM,Non sensitive,1544.jpg,
2752.jpg,/Non_CSAM/images/2752.jpg,NON_CSAM,Non sensitive,2752.jpg,
1686.jpg,/Non_CSAM/images/1686.jpg,NON_CSAM,Non sensitive,1686.jpg,
0187.jpg,/Non_CSAM/images/0187.jpg,NON_CSAM,Non sensitive,0187.jpg,
2988.png,/Non_CSAM/images/2988.png,NON_CSAM,Non sensitive,2988.png,
2848.png,/Non_CSAM/images/2848.png,NON_CSAM,Non sensitive,2848.png,
0053.jpg,/Non_CSAM/images/0053.jpg,NON_CSAM,Non sensitive,0053.jpg,
2622.jpg,/Non_CSAM/images/2622.jpg,NON_CSAM,Non sensitive,2622.jpg,
0540.jpg,/Non_CSAM/images/0540.jpg,NON_CSAM,Non sensitive,0540.jpg,
0462.jpg,/Non_CSAM/images/0462.jpg,NON_CSAM,Non sensitive,0462.jpg,
1717.jpg,/Non_CSAM/images/1717.jpg,NON_CSAM,Non sensitive,1717.jpg,
0083.jpg,/Non_CSAM/images/0083.jpg,NON_CSAM,Non sensitive,0083.jpg,
0475.jpg,/Non_CSAM/images/0475.jpg,NON_CSAM,Non sensitive,0475.jpg,
1367.jpg,/Non_CSAM/images/1367.jpg,NON_CSAM,Non sensitive,1367.jpg,
2987.png,/Non_CSAM/images/2987.png,NON_CSAM,Non sensitive,2987.png,
0328.jpg,/Non_CSAM/images/0328.jpg,NON_CSAM,Non sensitive,0328.jpg,
1323.jpg,/Non_CSAM/images/1323.jpg,NON_CSAM,Non sensitive,1323.jpg,
0496.jpg,/Non_CSAM/images/0496.jpg,NON_CSAM,Non sensitive,0496.jpg,
0168.jpg,/Non_CSAM/images/0168.jpg,NON_CSAM,Non sensitive,0168.jpg,
1446.jpg,/Non_CSAM/images/1446.jpg,NON_CSAM,Non sensitive,1446.jpg,
1538.jpg,/Non_CSAM/images/1538.jpg,NON_CSAM,Non sensitive,1538.jpg,
1467.jpg,/Non_CSAM/images/1467.jpg,NON_CSAM,Non sensitive,1467.jpg,
1480.jpg,/Non_CSAM/images/1480.jpg,NON_CSAM,Non sensitive,1480.jpg,
0464.jpg,/Non_CSAM/images/0464.jpg,NON_CSAM,Non sensitive,0464.jpg,
1389.jpg,/Non_CSAM/images/1389.jpg,NON_CSAM,Non sensitive,1389.jpg,
1478.jpg,/Non_CSAM/images/1478.jpg,NON_CSAM,Non sensitive,1478.jpg,
1592.jpg,/Non_CSAM/images/1592.jpg,NON_CSAM,Non sensitive,1592.jpg,
0638.jpg,/Non_CSAM/images/0638.jpg,NON_CSAM,Non sensitive,0638.jpg,
0001.webp,/Non_CSAM/images/0001.webp,NON_CSAM,Non sensitive,0001.webp,
0632.jpg,/Non_CSAM/images/0632.jpg,NON_CSAM,Non sensitive,0632.jpg,
2697.jpg,/Non_CSAM/images/2697.jpg,NON_CSAM,Non sensitive,2697.jpg,
2588.jpg,/Non_CSAM/images/2588.jpg,NON_CSAM,Non sensitive,2588.jpg,
3215.jpg,/CSAM_non_sens/images/3215.jpg,CSAM,Non sensitive,3215.jpg,
1882.jpg,/CSAM_non_sens/images/1882.jpg,CSAM,Non sensitive,1882.jpg,
0901.jpg,/CSAM_non_sens/images/0901.jpg,CSAM,Non sensitive,0901.jpg,
2011.jpg,/CSAM_non_sens/images/2011.jpg,CSAM,Non sensitive,2011.jpg,
2065.jpg,/CSAM_non_sens/images/2065.jpg,CSAM,Non sensitive,2065.jpg,
3252.jpg,/CSAM_non_sens/images/3252.jpg,CSAM,Non sensitive,3252.jpg,
3299.jpg,/CSAM_non_sens/videos/video003/3299.jpg,CSAM,Non sensitive,video003,
3323.jpg,/CSAM_non_sens/videos/video003/3323.jpg,CSAM,Non sensitive,video003,
3412.jpg,/CSAM_non_sens/videos/video003/3412.jpg,CSAM,Non sensitive,video003,
3414.jpg,/CSAM_non_sens/videos/video003/3414.jpg,CSAM,Non sensitive,video003,
3415.jpg,/CSAM_non_sens/videos/video003/3415.jpg,CSAM,Non sensitive,video003,
3416.jpg,/CSAM_non_sens/videos/video003/3416.jpg,CSAM,Non sensitive,video003,
3424.jpg,/CSAM_non_sens/videos/video003/3424.jpg,CSAM,Non sensitive,video003,
3443.jpg,/CSAM_non_sens/videos/video003/3443.jpg,CSAM,Non sensitive,video003,
3509.jpg,/CSAM_non_sens/videos/video003/3509.jpg,CSAM,Non sensitive,video003,
3132.jpg,/CSAM_non_sens/videos/video009/3132.jpg,CSAM,Non sensitive,video009,
3382.png,/CSAM_non_sens/videos/video009/3382.png,CSAM,Non sensitive,video009,
3463.jpg,/CSAM_non_sens/videos/video009/3463.jpg,CSAM,Non sensitive,video009,
3464.jpg,/CSAM_non_sens/videos/video009/3464.jpg,CSAM,Non sensitive,video009,
3466.jpg,/CSAM_non_sens/videos/video009/3466.jpg,CSAM,Non sensitive,video009,
3467.jpg,/CSAM_non_sens/videos/video009/3467.jpg,CSAM,Non sensitive,video009,
3468.jpg,/CSAM_non_sens/videos/video009/3468.jpg,CSAM,Non sensitive,video009,
3469.jpg,/CSAM_non_sens/videos/video009/3469.jpg,CSAM,Non sensitive,video009,
3470.jpg,/CSAM_non_sens/videos/video009/3470.jpg,CSAM,Non sensitive,video009,
3471.jpg,/CSAM_non_sens/videos/video009/3471.jpg,CSAM,Non sensitive,video009,
3472.jpg,/CSAM_non_sens/videos/video009/3472.jpg,CSAM,Non sensitive,video009,
3473.jpg,/CSAM_non_sens/videos/video009/3473.jpg,CSAM,Non sensitive,video009,
3474.jpg,/CSAM_non_sens/videos/video009/3474.jpg,CSAM,Non sensitive,video009,
3475.jpg,/CSAM_non_sens/videos/video009/3475.jpg,CSAM,Non sensitive,video009,
3478.jpg,/CSAM_non_sens/videos/video009/3478.jpg,CSAM,Non sensitive,video009,
3479.jpg,/CSAM_non_sens/videos/video009/3479.jpg,CSAM,Non sensitive,video009,
3480.jpg,/CSAM_non_sens/videos/video009/3480.jpg,CSAM,Non sensitive,video009,
3481.jpg,/CSAM_non_sens/videos/video009/3481.jpg,CSAM,Non sensitive,video009,
3195.jpg,/CSAM_non_sens/images/3195.jpg,CSAM,Non sensitive,3195.jpg,
0846.webp,/CSAM_non_sens/images/0846.webp,CSAM,Non sensitive,0846.webp,
1827.jpg,/CSAM_non_sens/images/1827.jpg,CSAM,Non sensitive,1827.jpg,
0805.webp,/CSAM_non_sens/images/0805.webp,CSAM,Non sensitive,0805.webp,
1918.jpg,/CSAM_non_sens/images/1918.jpg,CSAM,Non sensitive,1918.jpg,
2020.jpg,/CSAM_non_sens/images/2020.jpg,CSAM,Non sensitive,2020.jpg,
1831.jpg,/CSAM_non_sens/images/1831.jpg,CSAM,Non sensitive,1831.jpg,
1957.jpg,/CSAM_non_sens/images/1957.jpg,CSAM,Non sensitive,1957.jpg,
3196.jpg,/CSAM_non_sens/videos/video036/3196.jpg,CSAM,Non sensitive,video036,
3197.jpg,/CSAM_non_sens/videos/video036/3197.jpg,CSAM,Non sensitive,video036,
1913.jpg,/CSAM_non_sens/videos/video027/1913.jpg,CSAM,Non sensitive,video027,
1914.jpg,/CSAM_non_sens/videos/video027/1914.jpg,CSAM,Non sensitive,video027,
0856.webp,/CSAM_non_sens/images/0856.webp,CSAM,Non sensitive,0856.webp,
2002.jpg,/CSAM_non_sens/images/2002.jpg,CSAM,Non sensitive,2002.jpg,
1895.jpg,/CSAM_non_sens/images/1895.jpg,CSAM,Non sensitive,1895.jpg,
1987.jpg,/CSAM_non_sens/images/1987.jpg,CSAM,Non sensitive,1987.jpg,
0844.webp,/CSAM_non_sens/images/0844.webp,CSAM,Non sensitive,0844.webp,
2049.jpg,/CSAM_non_sens/images/2049.jpg,CSAM,Non sensitive,2049.jpg,
2053.jpg,/CSAM_non_sens/images/2053.jpg,CSAM,Non sensitive,2053.jpg,
0833.webp,/CSAM_non_sens/videos/video025/0833.webp,CSAM,Non sensitive,video025,
0834.webp,/CSAM_non_sens/videos/video025/0834.webp,CSAM,Non sensitive,video025,
0817.webp,/CSAM_non_sens/images/0817.webp,CSAM,Non sensitive,0817.webp,
3500.png,/CSAM_non_sens/images/3500.png,CSAM,Non sensitive,3500.png,
1953.jpg,/CSAM_non_sens/images/1953.jpg,CSAM,Non sensitive,1953.jpg,
1959.jpg,/CSAM_non_sens/images/1959.jpg,CSAM,Non sensitive,1959.jpg,
1893.jpg,/CSAM_non_sens/images/1893.jpg,CSAM,Non sensitive,1893.jpg,
2075.jpg,/CSAM_non_sens/images/2075.jpg,CSAM,Non sensitive,2075.jpg,
1865.jpg,/CSAM_non_sens/images/1865.jpg,CSAM,Non sensitive,1865.jpg,
3235.jpg,/CSAM_non_sens/images/3235.jpg,CSAM,Non sensitive,3235.jpg,
0903.jpg,/CSAM_non_sens/images/0903.jpg,CSAM,Non sensitive,0903.jpg,
3188.jpg,/CSAM_non_sens/images/3188.jpg,CSAM,Non sensitive,3188.jpg,
1978.jpg,/CSAM_non_sens/images/1978.jpg,CSAM,Non sensitive,1978.jpg,
1902.jpg,/CSAM_non_sens/images/1902.jpg,CSAM,Non sensitive,1902.jpg,
3169.jpg,/CSAM_non_sens/images/3169.jpg,CSAM,Non sensitive,3169.jpg,
3228.jpg,/CSAM_non_sens/images/3228.jpg,CSAM,Non sensitive,3228.jpg,
3153.jpg,/CSAM_non_sens/images/3153.jpg,CSAM,Non sensitive,3153.jpg,
2004.jpg,/CSAM_non_sens/images/2004.jpg,CSAM,Non sensitive,2004.jpg,
1122.jpg,/CSAM_sens/images/1122.jpg,CSAM,Sensitive,1122.jpg,
1284.jpg,/CSAM_sens/images/1284.jpg,CSAM,Sensitive,1284.jpg,
3876.png,/CSAM_sens/videos/video013/3876.png,CSAM,Sensitive,video013,
3877.png,/CSAM_sens/videos/video013/3877.png,CSAM,Sensitive,video013,
3878.png,/CSAM_sens/videos/video013/3878.png,CSAM,Sensitive,video013,
3879.png,/CSAM_sens/videos/video013/3879.png,CSAM,Sensitive,video013,
3880.png,/CSAM_sens/videos/video013/3880.png,CSAM,Sensitive,video013,
3881.png,/CSAM_sens/videos/video013/3881.png,CSAM,Sensitive,video013,
1156.jpeg,/CSAM_sens/images/1156.jpeg,CSAM,Sensitive,1156.jpeg,
0937.jpeg,/CSAM_sens/images/0937.jpeg,CSAM,Sensitive,0937.jpeg,
1142.jpeg,/CSAM_sens/images/1142.jpeg,CSAM,Sensitive,1142.jpeg,
1041.jpg,/CSAM_sens/images/1041.jpg,CSAM,Sensitive,1041.jpg,
1129.jpeg,/CSAM_sens/images/1129.jpeg,CSAM,Sensitive,1129.jpeg,
1134.jpeg,/CSAM_sens/images/1134.jpeg,CSAM,Sensitive,1134.jpeg,
0977.jpg,/CSAM_sens/images/0977.jpg,CSAM,Sensitive,0977.jpg,
1132.jpeg,/CSAM_sens/images/1132.jpeg,CSAM,Sensitive,1132.jpeg,
3796.png,/CSAM_sens/videos/video025/3796.png,CSAM,Sensitive,video025,
3797.png,/CSAM_sens/videos/video025/3797.png,CSAM,Sensitive,video025,
3798.png,/CSAM_sens/videos/video025/3798.png,CSAM,Sensitive,video025,
3799.png,/CSAM_sens/videos/video025/3799.png,CSAM,Sensitive,video025,
3800.png,/CSAM_sens/videos/video025/3800.png,CSAM,Sensitive,video025,
3801.png,/CSAM_sens/videos/video025/3801.png,CSAM,Sensitive,video025,
3802.png,/CSAM_sens/videos/video025/3802.png,CSAM,Sensitive,video025,
3803.png,/CSAM_sens/videos/video025/3803.png,CSAM,Sensitive,video025,
3804.png,/CSAM_sens/videos/video025/3804.png,CSAM,Sensitive,video025,
3805.png,/CSAM_sens/videos/video025/3805.png,CSAM,Sensitive,video025,
3806.png,/CSAM_sens/videos/video025/3806.png,CSAM,Sensitive,video025,
3807.png,/CSAM_sens/videos/video025/3807.png,CSAM,Sensitive,video025,
3808.png,/CSAM_sens/videos/video025/3808.png,CSAM,Sensitive,video025,
3809.png,/CSAM_sens/videos/video025/3809.png,CSAM,Sensitive,video025,
3810.png,/CSAM_sens/videos/video025/3810.png,CSAM,Sensitive,video025,
3811.png,/CSAM_sens/videos/video025/3811.png,CSAM,Sensitive,video025,
3812.png,/CSAM_sens/videos/video025/3812.png,CSAM,Sensitive,video025,
1212.jpg,/CSAM_sens/images/1212.jpg,CSAM,Sensitive,1212.jpg,
1109.jpeg,/CSAM_sens/images/1109.jpeg,CSAM,Sensitive,1109.jpeg,
1089.jpeg,/CSAM_sens/images/1089.jpeg,CSAM,Sensitive,1089.jpeg,
0972.jpg,/CSAM_sens/images/0972.jpg,CSAM,Sensitive,0972.jpg,
1151.jpeg,/CSAM_sens/images/1151.jpeg,CSAM,Sensitive,1151.jpeg,
3536.png,/CSAM_sens/images/3536.png,CSAM,Sensitive,3536.png,
1012.jpg,/CSAM_sens/images/1012.jpg,CSAM,Sensitive,1012.jpg,
2187.jpg,/CSAM_sens/videos/video079/2187.jpg,CSAM,Sensitive,video079,
2188.jpg,/CSAM_sens/videos/video079/2188.jpg,CSAM,Sensitive,video079,
2189.jpg,/CSAM_sens/videos/video079/2189.jpg,CSAM,Sensitive,video079,
2190.jpg,/CSAM_sens/videos/video079/2190.jpg,CSAM,Sensitive,video079,
2191.jpg,/CSAM_sens/videos/video079/2191.jpg,CSAM,Sensitive,video079,
2192.jpg,/CSAM_sens/videos/video079/2192.jpg,CSAM,Sensitive,video079,
2193.jpg,/CSAM_sens/videos/video079/2193.jpg,CSAM,Sensitive,video079,
2194.jpg,/CSAM_sens/videos/video079/2194.jpg,CSAM,Sensitive,video079,
2195.jpg,/CSAM_sens/videos/video079/2195.jpg,CSAM,Sensitive,video079,
2196.jpg,/CSAM_sens/videos/video079/2196.jpg,CSAM,Sensitive,video079,
2197.jpg,/CSAM_sens/videos/video079/2197.jpg,CSAM,Sensitive,video079,
2198.jpg,/CSAM_sens/videos/video079/2198.jpg,CSAM,Sensitive,video079,
2199.jpg,/CSAM_sens/videos/video079/2199.jpg,CSAM,Sensitive,video079,
2200.jpg,/CSAM_sens/videos/video079/2200.jpg,CSAM,Sensitive,video079,
2201.jpg,/CSAM_sens/videos/video079/2201.jpg,CSAM,Sensitive,video079,
2202.jpg,/CSAM_sens/videos/video079/2202.jpg,CSAM,Sensitive,video079,
2203.jpg,/CSAM_sens/videos/video079/2203.jpg,CSAM,Sensitive,video079,
2204.jpg,/CSAM_sens/videos/video079/2204.jpg,CSAM,Sensitive,video079,
2205.jpg,/CSAM_sens/videos/video079/2205.jpg,CSAM,Sensitive,video079,
